date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:39:48	153944/153944	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202019%2001:33:27%20GMT	https://it.wikipedia.org/wiki/Famiglia_linguistica	wiki/it.wikipedia.org/wiki/Famiglia_linguistica.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:39:49	87131/87131	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202019%2000:56:44%20GMT	https://it.wikipedia.org/wiki/Lingue_italiche	wiki/it.wikipedia.org/wiki/Lingue_italiche.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:39:50	170009/170009	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2020:30:18%20GMT	https://it.wikipedia.org/wiki/Lingue_romanze	wiki/it.wikipedia.org/wiki/Lingue_romanze.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:39:51	46298/46298	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202019%2005:04:22%20GMT	https://it.wikipedia.org/wiki/Lingue_italo-occidentali	wiki/it.wikipedia.org/wiki/Lingue_italo-occidentali.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:39:52	47984/47984	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202019%2005:06:50%20GMT	https://it.wikipedia.org/wiki/Lingue_romanze_occidentali	wiki/it.wikipedia.org/wiki/Lingue_romanze_occidentali.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:39:53	47510/47510	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202019%2005:16:32%20GMT	https://it.wikipedia.org/wiki/Lingue_italo-dalmate	wiki/it.wikipedia.org/wiki/Lingue_italo-dalmate.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:39:54	44631/44631	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202019%2005:20:16%20GMT	https://it.wikipedia.org/wiki/Lingue_italo-romanze	wiki/it.wikipedia.org/wiki/Lingue_italo-romanze.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:39:55	75810/75810	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Nov%202019%2014:31:33%20GMT	https://it.wikipedia.org/wiki/Lingua_ufficiale	wiki/it.wikipedia.org/wiki/Lingua_ufficiale.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:39:56	77948/77948	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2010:39:55%20GMT	https://it.wikipedia.org/wiki/File:Flag_of_Europe.svg	wiki/it.wikipedia.org/wiki/File_Flag_of_Europe.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:39:57	676745/676745	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202019%2003:34:23%20GMT	https://it.wikipedia.org/wiki/Unione_europea	wiki/it.wikipedia.org/wiki/Unione_europea.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:39:58	69517/69517	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2010:39:57%20GMT	https://it.wikipedia.org/wiki/File:Flag_of_the_Order_of_St._John_(various).svg	wiki/it.wikipedia.org/wiki/File_Flag_of_the_Order_of_St._John_(various).html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:39:59	213334/213334	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2003:48:32%20GMT	https://it.wikipedia.org/wiki/Sovrano_militare_ordine_di_Malta	wiki/it.wikipedia.org/wiki/Sovrano_militare_ordine_di_Malta.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:40:00	121568/121568	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Nov%202019%2014:32:14%20GMT	https://it.wikipedia.org/wiki/ISO_639	wiki/it.wikipedia.org/wiki/ISO_639.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:40:01	179587/179587	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202019%2004:52:19%20GMT	https://it.wikipedia.org/wiki/ISO_639-2	wiki/it.wikipedia.org/wiki/ISO_639-2.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:40:02	98198/98198	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Nov%202019%2014:43:06%20GMT	https://it.wikipedia.org/wiki/ISO_639-3	wiki/it.wikipedia.org/wiki/ISO_639-3.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:40:03	30524/30524	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202019%2005:23:14%20GMT	https://it.wikipedia.org/wiki/Glottolog	wiki/it.wikipedia.org/wiki/Glottolog.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:40:04	31603/31603	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Nov%202019%2014:52:25%20GMT	https://it.wikipedia.org/wiki/Linguasphere_Observatory	wiki/it.wikipedia.org/wiki/Linguasphere_Observatory.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:40:05	139897/139897	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2020:34:55%20GMT	https://it.wikipedia.org/wiki/Dichiarazione_universale_dei_diritti_umani	wiki/it.wikipedia.org/wiki/Dichiarazione_universale_dei_diritti_umani.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:40:06	43276/43276	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2010:40:05%20GMT	https://it.wikipedia.org/wiki/File:Idioma_italiano.png	wiki/it.wikipedia.org/wiki/File_Idioma_italiano.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:40:07	52012/52012	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Nov%202019%2014:48:04%20GMT	https://it.wikipedia.org/wiki/Template:Lingua/man	wiki/it.wikipedia.org/wiki/Template_Lingua/man.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:40:08	47597/47597	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2010:40:07%20GMT	https://it.wikipedia.org/wiki/Aiuto:IPA_per_l%27italiano	wiki/it.wikipedia.org/wiki/Aiuto_IPA_per_l'italiano.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:40:09	41606/41606	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202019%2019:53:15%20GMT	https://it.wikipedia.org/wiki/File:It-italiano.ogg	wiki/it.wikipedia.org/wiki/File_It-italiano.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:40:10	95825/95825	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202019%2001:36:10%20GMT	https://it.wikipedia.org/wiki/Lingua_(linguistica)	wiki/it.wikipedia.org/wiki/Lingua_(linguistica).html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:40:10	65540/65540	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2010:40:08%20GMT	https://it.wikipedia.org/wiki/Aiuto:File_multimediali	wiki/it.wikipedia.org/wiki/Aiuto_File_multimediali.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:40:12	102658/102658	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2020:39:23%20GMT	https://it.wikipedia.org/wiki/Varianti_regionali_della_lingua_italiana	wiki/it.wikipedia.org/wiki/Varianti_regionali_della_lingua_italiana.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:40:13	50119/50119	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Nov%202019%2014:33:05%20GMT	https://it.wikipedia.org/wiki/Lingue_regionali	wiki/it.wikipedia.org/wiki/Lingue_regionali.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:40:14	287009/287009	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202019%2004:49:42%20GMT	https://it.wikipedia.org/wiki/Lingue_parlate_in_Italia	wiki/it.wikipedia.org/wiki/Lingue_parlate_in_Italia.html	(from https://it.wikipedia.org/wiki/Lingua_italiana)
11:40:14	151862/151862	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2020:37:41%20GMT	https://it.wikipedia.org/wiki/Mezzo_di_comunicazione_di_massa	wiki/it.wikipedia.org/wiki/Mezzo_di_comunicazione_di_massa	(from https://it.wikipedia.org/wiki/Lingua_italiana)
